chlorophyll_GFF,datetime,chlorophyll_fluorometer,Location,Latitude,Longitude
9.78,12-Aug-17,2.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.78,13-Aug-17,2.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.11,14-Aug-17,2.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.11,15-Aug-17,2.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.11,16-Aug-17,2.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.11,17-Aug-17,2.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.11,18-Aug-17,2.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.11,19-Aug-17,2.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.11,20-Aug-17,2.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.25,21-Aug-17,2.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.25,22-Aug-17,2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.25,23-Aug-17,2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.41,7-Feb-18,4.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.41,8-Feb-18,4.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.41,9-Feb-18,3.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.41,10-Feb-18,2.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.41,11-Feb-18,3.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.74,12-Feb-18,3.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.74,13-Feb-18,3.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.74,14-Feb-18,3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.74,15-Feb-18,4.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.74,16-Feb-18,5.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.74,17-Feb-18,3.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.74,18-Feb-18,3.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.93,19-Feb-18,2.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.93,20-Feb-18,2.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.93,21-Feb-18,0.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.93,22-Feb-18,2.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.93,23-Feb-18,1.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.93,24-Feb-18,2.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.93,25-Feb-18,2.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.47,26-Feb-18,3.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.47,27-Feb-18,3.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.47,28-Feb-18,3.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.47,1-Mar-18,3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.47,2-Mar-18,7.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.47,3-Mar-18,5.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.47,4-Mar-18,2.25,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.2,5-Mar-18,1.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.2,6-Mar-18,1.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.2,7-Mar-18,2.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.2,8-Mar-18,3.55,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.2,9-Mar-18,3.75,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.2,10-Mar-18,3.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.2,11-Mar-18,2.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.07,12-Mar-18,3.85,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.07,13-Mar-18,4.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.07,14-Mar-18,2.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.07,15-Mar-18,4.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.07,16-Mar-18,4.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.07,17-Mar-18,2.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.07,18-Mar-18,2.75,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
13.57,19-Mar-18,3.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
13.57,20-Mar-18,3.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
13.57,21-Mar-18,8.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
13.57,22-Mar-18,5.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
13.57,23-Mar-18,2.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
13.57,24-Mar-18,1.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
13.57,25-Mar-18,1.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.57,26-Mar-18,1.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.57,27-Mar-18,1.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.57,28-Mar-18,2.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.57,29-Mar-18,3.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.57,30-Mar-18,4.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.57,31-Mar-18,4.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.09,1-Apr-18,3.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.09,2-Apr-18,3.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.09,3-Apr-18,2.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.09,4-Apr-18,2.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.09,5-Apr-18,3.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.09,6-Apr-18,3.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.09,7-Apr-18,4.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.35,8-Apr-18,0.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.35,9-Apr-18,0.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.35,10-Apr-18,3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.35,11-Apr-18,3.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.35,12-Apr-18,3.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.35,13-Apr-18,4.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.35,14-Apr-18,2.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.35,15-Apr-18,3.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.26,16-Apr-18,4.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.26,17-Apr-18,3.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.26,18-Apr-18,3.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.26,19-Apr-18,3.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.26,20-Apr-18,4.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.26,21-Apr-18,5.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.26,22-Apr-18,7.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.1,23-Apr-18,4.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.1,24-Apr-18,3.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.1,25-Apr-18,3.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.1,26-Apr-18,4.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.1,27-Apr-18,3.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.1,28-Apr-18,3.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.1,29-Apr-18,2.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.95,30-Apr-18,2.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.95,1-May-18,1.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.95,2-May-18,2.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.95,3-May-18,2.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.95,4-May-18,7.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.95,5-May-18,5.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.95,6-May-18,3.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
22.95,7-May-18,3.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
22.95,8-May-18,2.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
22.95,9-May-18,3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
22.95,10-May-18,2.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
22.95,11-May-18,3.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
22.95,12-May-18,5.05,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
22.95,13-May-18,8.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.07,14-May-18,9.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.07,15-May-18,8.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.07,16-May-18,13.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.07,17-May-18,18.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.07,18-May-18,9.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.07,19-May-18,7.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.07,20-May-18,4.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.4,21-May-18,4.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.4,22-May-18,2.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.4,23-May-18,3.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.4,24-May-18,3.15,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.4,25-May-18,4.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.4,26-May-18,8.55,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.4,27-May-18,12.35,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.47,28-May-18,8.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.47,29-May-18,20.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.47,30-May-18,9.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.47,31-May-18,4.45,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.47,1-Jun-18,3.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.47,2-Jun-18,1.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.47,3-Jun-18,4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.33,4-Jun-18,6.05,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.33,5-Jun-18,5.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.33,6-Jun-18,5.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.33,7-Jun-18,3.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.33,8-Jun-18,9.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.33,9-Jun-18,7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.33,10-Jun-18,4.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.52,11-Jun-18,5.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.52,12-Jun-18,7.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.52,13-Jun-18,5.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.52,14-Jun-18,4.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.52,15-Jun-18,3.25,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.86,19-Jun-18,11.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.86,20-Jun-18,9.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.86,21-Jun-18,7.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.86,22-Jun-18,9.55,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.86,23-Jun-18,11.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.86,24-Jun-18,11.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.37,25-Jun-18,11.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.37,26-Jun-18,11.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.37,27-Jun-18,17.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.37,28-Jun-18,15.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.37,29-Jun-18,12.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.37,30-Jun-18,7.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.11,3-Jul-18,7.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.11,4-Jul-18,9.25,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.11,5-Jul-18,7.35,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.11,6-Jul-18,11.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.11,7-Jul-18,4.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.11,8-Jul-18,2.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.58,9-Jul-18,2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.58,10-Jul-18,1.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.58,11-Jul-18,1.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.58,12-Jul-18,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.58,13-Jul-18,4.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.58,14-Jul-18,8.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.58,15-Jul-18,13.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.81,16-Jul-18,8.75,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.81,17-Jul-18,8.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.81,18-Jul-18,11.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.81,19-Jul-18,7.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.81,20-Jul-18,6.05,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.81,21-Jul-18,7.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.81,22-Jul-18,10,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.16,23-Jul-18,8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.16,24-Jul-18,7.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.16,25-Jul-18,5.65,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.16,26-Jul-18,6.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.16,27-Jul-18,7.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.16,28-Jul-18,5.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
8.16,29-Jul-18,6.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.94,30-Jul-18,5.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.94,31-Jul-18,7.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.94,1-Aug-18,10.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.94,2-Aug-18,10.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.94,3-Aug-18,12.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.94,4-Aug-18,8.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.94,5-Aug-18,7.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
43.41,6-Aug-18,8.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
43.41,7-Aug-18,8.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
43.41,8-Aug-18,8.95,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
43.41,9-Aug-18,7.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
43.41,10-Aug-18,6.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
43.41,11-Aug-18,5.15,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
43.41,12-Aug-18,11.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
18.23,13-Aug-18,24.55,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
18.23,14-Aug-18,26.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
18.23,15-Aug-18,30.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
18.23,16-Aug-18,0.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
18.23,17-Aug-18,0.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
18.23,18-Aug-18,0.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
18.23,19-Aug-18,0.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.81,20-Aug-18,0.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.81,21-Aug-18,0.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.81,22-Aug-18,0.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.81,23-Aug-18,12.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.81,24-Aug-18,13.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.81,25-Aug-18,13,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.81,26-Aug-18,13,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.74,27-Aug-18,9.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.74,28-Aug-18,7.55,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.74,29-Aug-18,7.95,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.74,30-Aug-18,8.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.74,31-Aug-18,12.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.74,1-Sep-18,9.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.74,2-Sep-18,5.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.85,3-Sep-18,4.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.85,4-Sep-18,4.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.85,5-Sep-18,3.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.85,6-Sep-18,2.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.85,7-Sep-18,3.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.85,8-Sep-18,2.75,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.85,9-Sep-18,1.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.09,10-Sep-18,2.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.13,20-Sep-18,2.25,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.13,21-Sep-18,2.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.13,22-Sep-18,1.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.13,23-Sep-18,3.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.87,24-Sep-18,3.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.87,25-Sep-18,1.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.87,26-Sep-18,2.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.87,27-Sep-18,6.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.87,28-Sep-18,3.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.87,29-Sep-18,2.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.87,30-Sep-18,2.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.22,1-Oct-18,3.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.22,2-Oct-18,3.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.22,3-Oct-18,2.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.22,4-Oct-18,1.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.22,5-Oct-18,1.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.22,6-Oct-18,2.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.22,7-Oct-18,1.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.4,8-Oct-18,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.4,9-Oct-18,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.4,10-Oct-18,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.4,11-Oct-18,1.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.4,12-Oct-18,4.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.4,13-Oct-18,5.45,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.4,14-Oct-18,8.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.6,15-Oct-18,10.05,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.6,16-Oct-18,7.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.6,17-Oct-18,2.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.6,18-Oct-18,3.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.6,19-Oct-18,3.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.6,20-Oct-18,2.75,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.6,21-Oct-18,1.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.6,22-Oct-18,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.6,23-Oct-18,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.6,24-Oct-18,1.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.55,25-Oct-18,2.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.55,26-Oct-18,2.05,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.55,27-Oct-18,1.75,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.55,29-Oct-18,3.15,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.55,30-Oct-18,3.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.55,31-Oct-18,4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.55,1-Nov-18,5.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.55,2-Nov-18,4.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.55,3-Nov-18,4.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.55,4-Nov-18,2.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.83,5-Nov-18,3.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.83,6-Nov-18,3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.83,7-Nov-18,2.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.83,8-Nov-18,1.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.83,9-Nov-18,5.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.83,10-Nov-18,3.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.83,11-Nov-18,1.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.87,12-Nov-18,0.95,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.87,13-Nov-18,1.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.87,14-Nov-18,2.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.87,15-Nov-18,5.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.87,16-Nov-18,9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.87,17-Nov-18,10.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.87,18-Nov-18,11.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.91,19-Nov-18,6.75,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.91,20-Nov-18,2.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.91,21-Nov-18,3.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.91,22-Nov-18,5.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.91,23-Nov-18,3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.91,24-Nov-18,1.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.91,25-Nov-18,1.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.67,26-Nov-18,2.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.67,27-Nov-18,2.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.67,28-Nov-18,1.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.67,29-Nov-18,2.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.67,30-Nov-18,3.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.67,1-Dec-18,6.65,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.67,2-Dec-18,4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.55,3-Dec-18,2.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.55,4-Dec-18,4.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.55,5-Dec-18,2.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.55,6-Dec-18,2.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.55,7-Dec-18,1.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.55,8-Dec-18,1.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.55,9-Dec-18,1.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.54,10-Dec-18,2.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.54,11-Dec-18,2.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
